duration,spectrum,mean_frequency,peak_frequency,frequencies_std,amplitudes_cum_sum,mode_frequency,median_frequency,frequencies_q25,frequencies_q75,iqr,freqs_skewness,freqs_kurtosis,spectral_entropy,spectral_flatness,spectral_centroid,spectral_bandwidth,spectral_spread,spectral_rolloff,energy,rms,zcr,spectral_mean,spectral_rms,spectral_std,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindex,LABEL
-408.8516728410027,584.5408680930027,11950.583600347283,9206.20596775117,0.0009146288065773,150.02258739534284,150.03420228463196,5.799304333337418e-12,1.3433690961926342e-11,1.2117430507738649e-11,1.4683212210987534e-22,164.54838916445755,0.0,200.45454545454547,5090.9152542372885,1.0,10983.0,10982.0,0.0085470085470085,705600,0.000313722700723,-6.704831872850039e-18,3.8243049187804977e-17,-4.472924523871426e-18,-1.6033293608989228e-18,0.3404287135053266,-1.265003950148097e-16,1.8292530435710442e-17,8.38103984106255e-19,7.360739338672327e-18,0.0743360818145271,-0.1796979058341056,-2.4724067531134524e-17,FAKE
840.5856504280005,10883.717811642013,9329.712583371356,9221.607717766909,0.0008753862920391,150.02668717543006,150.0287664872396,1.2919399054180586e-11,9.80867577612935e-11,9.723220236218815e-11,9.454101176201508e-21,173.94385676369726,0.0,200.45454545454547,5034.683760683761,1.0,10811.0,10810.0,0.0086206896551724,705600,0.0006937738800625,-5.356577637548675e-18,3.128314218935739e-17,-1.61790508236164e-17,-1.3938033648723588e-17,0.3404287123643852,-4.925937040899272e-17,-1.96772239746686e-17,-5.727803043552259e-18,4.226959224188069e-18,0.0743360790849098,-0.1796979057211056,7.34251968684393e-18,FAKE
122.94466304924543,3598.224087509241,7358.146243402866,8999.300960023062,0.0006618770026819,150.01821512261316,150.02756915637087,2.81784698531258e-12,6.807903868056191e-12,6.197361813228209e-12,3.840729344405923e-23,170.11720485625764,0.0,200.45454545454547,4555.066037735849,1.0,10811.0,10810.0,0.0095238095238095,705600,0.0004254830934923,5.343823881268796e-17,-1.4484623203575494e-18,-7.852669938039044e-18,1.4247767729806335e-17,0.3404287139543598,1.0901186114179452e-16,8.563236359346519e-19,-8.699883748059495e-18,-1.0458080149499793e-17,0.074335531030473,-0.1796979060930529,-2.6464044280746426e-17,FAKE
20.61977431191441,2442.1707005586754,1981.01168513324,9176.713453787308,0.000215378857945,150.0077646531505,150.02375104835156,7.899109097825596e-13,4.538128790562219e-12,4.468853731588918e-12,1.9970653674336198e-23,158.2940919983393,0.0,200.45454545454547,3883.087912087912,1.0,9696.0,9695.0,0.0111111111111111,705600,0.0001335147722147,-2.058820656608844e-17,1.1013779530265897e-17,-1.15603690851178e-17,1.27264268021352e-17,0.3404287144329979,8.103020694497027e-17,7.269641079530342e-18,1.0084577287017657e-17,-3.1793292440552506e-18,0.0743353781573454,-0.1796979061474528,4.3954910036007394e-18,FAKE
-41.82879133815725,1323.1720457357703,7824.759641769454,9213.993952576666,0.0003933482524982,150.0081276045122,150.04929569081892,1.3108665246038266e-12,4.516303875829205e-12,4.321878023903843e-12,1.867862965350299e-23,176.4646132705105,0.0,200.45454545454547,5278.09756097561,1.0,10983.0,10982.0,0.0081967213114754,705600,0.0001036907469964,4.2925499707702967e-17,-2.2171038818680414e-17,7.442727771900113e-18,5.311028507977682e-18,0.340428714495179,-1.200879325947041e-16,-1.7673062273544944e-17,-4.700670171726387e-18,-9.565317209908348e-19,0.0743353029362512,-0.1796979061810492,-2.4550980838764756e-17,FAKE
72.65832926691385,3061.5745802211795,8838.59727898775,9300.764342295188,0.0008042994501694,150.01702456840414,150.03296397778416,3.705587957884892e-12,8.363144648607942e-12,7.497386631348162e-12,5.621080629991814e-23,168.8589237112066,0.0,200.45454545454547,4941.619047619048,1.0,10983.0,10982.0,0.0096153846153846,705600,9.059218034001796e-05,-8.927629395914455e-18,-2.568970907803956e-18,4.090311835475093e-17,-1.9157963897559285e-17,0.340428713862794,-8.423643815502304e-17,-1.8893778946047528e-17,2.377664563605789e-17,-1.4940114499285418e-17,0.0743357332467688,-0.1796979059912941,-1.2671767846650009e-17,FAKE
2946.028373668587,6597.782611073136,4882.954062723083,8912.947262790822,6.52171985990091e-05,150.0173818444321,150.03800853404587,3.3653581603255086e-14,9.003399800774932e-14,8.35078274327171e-14,6.973557242532458e-27,179.7242471949138,0.0,200.0,3954.8823529411766,1.0,8561.0,8560.0,0.0099009900990099,640000,0.0002900988527933,1.954786444668698e-16,-1.098280612215762e-16,6.5590746582228665e-18,9.175416660780651e-17,0.3473593185047492,-1.110521900936463e-16,1.197395518162241e-16,9.94246400275616e-17,-6.121803014341341e-18,0.069211748450354,-0.1814493878851492,1.4648600070031066e-17,FAKE
-2158.068691897165,3395.8914627113577,3519.7376419942616,9709.53049905826,7.271961362529663e-05,150.02130540742158,150.03397850226892,4.8590533847918324e-14,1.3474490555889817e-13,1.256787555414625e-13,1.5795149594450682e-26,176.12757228983108,0.0,200.45454545454547,4692.614678899083,1.0,10897.0,10896.0,0.0092592592592592,705600,0.0001756043922153,1.1077548311665284e-16,-5.95782614788577e-17,-5.976045799714166e-18,4.955745297323943e-18,0.3404287146256601,-2.221043801872926e-16,2.325556359376574e-16,-3.3524159364250197e-18,-1.554136300962251e-17,0.0743356957589302,-0.1796979062101079,-7.255976340659044e-17,FAKE
-4068.6231337786407,7308.047617524994,3154.812914192879,9629.500440075057,0.0001280254381348,150.0281569045751,150.0283518137596,1.4089685043347612e-13,3.176796260373644e-13,2.8472516983429184e-13,8.106842233716635e-26,179.87179931556324,0.0,200.45454545454547,4831.45045045045,1.0,10897.0,10896.0,0.009090909090909,705600,0.0004994565241461,2.4071803995677915e-16,-6.395097791767294e-17,1.37594810608053e-16,-1.7199351326006626e-17,0.3404287146572705,2.3347192720475246e-16,-4.933881715129867e-17,-1.0786033882410936e-16,1.1296184133606049e-18,0.0743361358230263,-0.1796979062214867,-1.8267022923150682e-16,FAKE
1800.9844200288512,2630.312810340943,359.28300640892417,9594.686550891764,0.000123628181126,150.0209958566155,150.02590127308997,1.6122672279760634e-13,4.936286380194881e-13,4.665567233776818e-13,2.1767517612891867e-25,168.66033555819178,0.0,200.45454545454547,3413.692307692308,1.0,9352.0,9351.0,0.0129870129870129,705600,-0.0020414066617451,-9.791240892580465e-17,6.489612235627102e-17,7.491920831836784e-17,-2.2045778712360188e-18,0.3404287146027188,-3.223719743925796e-16,-1.872980207959196e-17,8.346877993884307e-17,-1.9495027456384633e-18,0.0743353423924144,-0.1796979062101,-2.6965084706027336e-17,FAKE
3660.589654960017,7928.123919367283,4297.21614902162,9395.580708751184,9.49468816337926e-05,150.0223645916718,150.03138417905043,6.12365141787391e-14,1.1727755815223814e-13,1.0002057277074893e-13,1.0004114977388684e-26,175.042025313055,0.0,200.45454545454547,5366.936507936508,1.0,10983.0,10982.0,0.008,705600,4.150553247014952e-06,-1.9103304942074096e-17,1.243217942510659e-16,1.3110861455714372e-16,-6.370501261798958e-17,0.340428714592025,-9.706136299523415e-17,-1.3271194391804264e-16,-6.06350012849047e-17,1.648878490469915e-18,0.0743350813013706,-0.1796979062188074,-2.493359352716109e-17,FAKE
-3435.766759282177,7372.526052924566,425.8940023533041,9586.918758188747,9.577760838215297e-05,150.01902549722445,150.05217052284883,5.67806973168533e-14,1.0581549374544937e-13,8.92909353115148e-14,7.972871128805122e-27,184.3048211118984,0.0,200.45454545454547,5271.8130081300815,1.0,10983.0,10982.0,0.0081967213114754,705600,-9.010091537971526e-05,2.202027119980043e-16,9.454177333755123e-17,-2.587190559632353e-17,-1.809211426559807e-17,0.3404287146176463,-1.9237387260316682e-17,8.475782030570215e-17,-1.0574685921201531e-16,-5.8302885850869925e-18,0.0743355970267879,-0.1796979062020323,6.469798364263722e-17,FAKE
-3596.445198259818,4755.979540279657,4073.332460747515,8766.415202616792,8.132764956897942e-05,150.0132385759525,150.0312565775106,4.525390206574722e-14,1.0979599095058588e-13,1.0003621332619957e-13,1.0007243976644903e-26,179.0661057619421,0.0,200.0,4635.3185840707965,1.0,9962.0,9961.0,0.0089285714285714,640000,8.773720550537109e-05,1.369389031422307e-16,8.417479144719344e-18,-2.4195697628111016e-17,9.8386119873343e-18,0.3473593185055345,-8.248758476772151e-17,-8.545016707518122e-18,2.052261581950621e-16,-8.909409744086058e-18,0.0692118292811405,-0.181449387872081,-1.3865155041410003e-17,FAKE
476.8135035826867,5526.241566893741,4398.978196486686,9165.988198162462,0.0003109690338307,23.44409416684812,23.46443991198652,7.303325741038134e-13,1.7739821639186674e-12,1.6166715959354438e-12,2.6136270491044552e-24,168.31010754326977,0.0,200.45454545454547,3750.352941176471,1.0,8923.0,8922.0,0.0119047619047619,705603,0.0002733744948907,-1.6805011693991906e-17,1.5404594052825918e-17,-5.228225860353038e-17,-2.147307049787855e-17,0.3404287145808647,-4.477512377959032e-17,-1.8672235215546563e-18,1.8672235215546565e-17,0.0,0.0743363814924422,-0.1796979061970348,-2.9992277814971666e-17,FAKE
-3604.827554043117,8780.938749293622,4429.6682982284265,9279.48448154121,0.0002981733391256,23.446907888621265,23.46383243111049,6.478733303684615e-13,1.4241822720981317e-12,1.2682883315539393e-12,1.6085552919558747e-24,168.2531686724178,0.0,200.45454545454547,4443.95,1.0,10897.0,10896.0,0.0101010101010101,705603,0.0001683902503545,3.3610023387983806e-17,-8.86931172738462e-18,-7.468894086218625e-18,-2.614112930176519e-17,0.3404287145728175,3.7312603149658586e-17,-4.668058803886641e-18,-3.687766455070447e-17,-1.2370355830299598e-17,0.0743360614453798,-0.1796979062059508,1.7505220514574906e-17,FAKE
-716.0199734300755,6531.052810301599,4955.851296149978,9286.585342576633,0.0005084090817568,23.450381126902663,23.45664493400732,1.6975749880526549e-12,3.851993188194908e-12,3.4577580426973197e-12,1.1956090681837997e-23,179.30448816623155,0.0,200.45454545454547,4256.968421052631,1.0,10725.0,10724.0,0.0106382978723404,705603,0.0005472374341171,-1.8672235215546563e-18,1.4704385232242918e-17,-1.3070564650882597e-17,5.601670564663969e-18,0.3404287145847569,-2.985008251972688e-17,-7.93569996660729e-18,-4.668058803886641e-19,8.402505846995953e-18,0.0743360147327313,-0.1796979062107307,-1.3187266120979761e-17,FAKE
-541.9375052806026,7013.878360739086,4866.425462010797,9471.081691350477,0.0002474077834358,23.44682614622917,23.453144280482064,6.312220383720308e-13,1.7211608047762757e-12,1.6012349153611334e-12,2.5639532541715755e-24,173.81809943310392,0.0,200.45454545454547,3257.301369863014,1.0,9524.0,9523.0,0.0138888888888888,705603,-0.0023020795972351,1.1203341129327938e-17,2.4273905780210528e-17,-2.2406682258655882e-17,2.8008352823319845e-18,0.3404287145702143,7.462520629931719e-18,-3.7344470431093134e-18,1.4004176411659918e-17,6.301879385246965e-18,0.0743357064018109,-0.1796979062150447,2.9992277814971666e-17,FAKE
-198.44017720078537,4212.771639399258,2191.1129472547354,9491.50521178644,0.0002365005426535,23.441656458108312,23.457552038770903,6.107877028100723e-13,1.6412313509722016e-12,1.5233445865955712e-12,2.3205787295100322e-24,168.55895786815654,0.0,200.45454545454547,4023.6739130434794,1.0,9181.0,9180.0,0.0109890109890109,705603,0.0002799826230753,-8.029061142685021e-17,-4.107891747420244e-17,1.8672235215546563e-18,9.336117607773282e-18,0.3404287145638318,-5.2237644409522024e-17,-1.8672235215546565e-17,-2.614112930176519e-17,7.93569996660729e-18,0.0743353277475172,-0.1796979062192364,-1.0386430838647776e-17,FAKE
-1220.6346875056738,5677.318002405864,3061.155994443994,9393.890803067094,0.0004031173041717,23.44622082076038,23.48286156677394,9.469242050439953e-13,1.6951062742705645e-12,1.4059586875058709e-12,1.9767198309732304e-24,182.521368196439,0.0,200.45454545454547,4768.611111111111,1.0,10897.0,10896.0,0.0093457943925233,705603,-8.368015357974506e-05,-5.601670564663969e-18,-2.0772861677295556e-17,-1.9605846976323888e-17,1.773862345476924e-17,0.3404287145637239,-1.4925041259863438e-17,2.8008352823319845e-18,5.835073504858301e-18,-5.4849690945668036e-18,0.0743357375796529,-0.1796979062021658,-7.002088205829959e-18,FAKE
-443.0563075734051,10670.17276743358,6287.568337280872,9320.450083721043,0.0004908230361621,23.43916303146381,23.461172102752467,1.2478220623659489e-12,1.9267081166828125e-12,1.4680409624953316e-12,2.1551442675642194e-24,169.57589629582472,0.0,200.45454545454547,4333.266666666666,1.0,10382.0,10381.0,0.0112359550561797,705603,-3.861268804384558e-05,1.3070564650882597e-17,-3.7344470431093134e-18,-5.9751152689749e-17,-1.1203341129327938e-17,0.3404287145568525,2.238756188979516e-17,5.601670564663969e-18,7.002088205829959e-18,7.702297026412959e-18,0.0743357028716883,-0.1796979062027893,4.668058803886641e-19,FAKE
23714.954382444463,-7038.918264726729,7441.889403205741,9498.252812113058,6.075427099711018e-06,150.0239313673497,150.04997433226077,3.257657441044867e-15,3.6292570609017886e-14,3.614606962599605e-14,1.306538349407354e-27,171.31333283831725,0.0,200.45454545454547,5329.56,1.0,10897.0,10896.0,0.0080645161290322,705600,0.0002754560440305,-3.2139465825292043e-17,3.629354644216653e-17,1.7490865755260976e-18,-9.474218950766362e-18,0.340428714317781,2.9147556455025277e-18,6.8177937141861e-17,-5.0541314171972855e-17,-5.976045799714166e-18,0.074336631081697,-0.1796979060782736,4.7621614966472274e-18,FAKE
276.70109195291195,2463.8594156017166,5609.091058944292,9600.192992754392,5.167550404640974e-07,150.00334104483926,150.05920537378086,5.117423063417621e-18,4.681483256719622e-17,4.653429412255672e-17,2.165440529484617e-33,174.1172696731885,0.0,200.45454545454547,5491.542635658915,1.0,10983.0,10982.0,0.0078125,705600,2.029319757416856e-05,3.192083000335128e-17,5.0869267904884003e-17,9.674635120878729e-18,-3.06363445494493e-17,0.3404287145889562,1.807148500211567e-17,8.195199392412903e-17,-1.8219651828396848e-20,-1.4029131907865578e-17,0.0743352567350554,-0.1796979062027202,-1.0344207325572313e-17,FAKE
